Temp_ID,Al2O3,B2O3,BaO,CaO,K2O,Li2O,MgO,Na2O,P2O5,SiO2,SnO2,SrO,TiO2,ZnO,ZrO2,value
461,0,0,0,0,24.99749995,24.96750227,5.049495182,0,44.9855026,0,0,0,0,0,0,0.284
463,10.0289971,0,0,0,39.86601338,10.07899229,0,0,40.02599723,0,0,0,0,0,0,0.284
466,0,0,0,26.90999998,0,0,0,24.3500005,2.599999917,46.13999961,0,0,0,0,0,0.2751665
468,0,0,0,0,24.95750352,25.1974812,9.79902036,0,40.04599493,0,0,0,0,0,0,0.283
469,0,0,0,0,20,30,0,0,50,0,0,0,0,0,0,0.283
470,0,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0.283
472,9.100000208,49.99999905,0,0,0,40.90000075,0,0,0,0,0,0,0,0,0,0.283
473,0,0,0,30,0,0,0,25,45,0,0,0,0,0,0,0.283
474,0,74.8000002,25.1999998,0,0,0,0,0,0,0,0,0,0,0,0,0.283
475,0,0,0,0,0,0,0,0,49.9250075,0,0,0,0,49.9250075,0,0.283
476,0,85,0,0,0,0,0,15,0,0,0,0,0,0,0,0.281178667
478,9.979999351,0,0,0,24.9199996,25.20000028,0,0,39.90000077,0,0,0,0,0,0,0.282
479,0,0,0,0,19.99199883,30.10301046,4.880488127,0,45.02450258,0,0,0,0,0,0,0.282
480,5,0,0,50,0,0,0,0,45,0,0,0,0,0,0,0.27625
481,30,0,0,60,0,0,0,0,0,10,0,0,0,0,0,0.282
482,0,0,0,0,12.00879909,0,0,14.66853291,0,73.322668,0,0,0,0,0,0.282
483,0,63,0,0,0,0,0,37,0,0,0,0,0,0,0,0.2757
485,0,0,0,0,12.80000056,0,0,14.50000041,0,72.69999903,0,0,0,0,0,0.282
486,0,0,0,0,0,0,0,11.76117637,0,58.82588242,0,29.41294121,0,0,0,0.280666667
489,3.99999989,29.99999955,19.9999997,0,3.99999989,0,0,0,0,42.00000097,0,0,0,0,0,0.282
490,10.02999983,0,0,0,19.89999981,30.1100009,0,0,39.95999947,0,0,0,0,0,0,0.282
491,0,0,0,30.5,0,0,0,18,47,0,0,0,0,0,4.5,0.282
492,0,0,0,30.5,0,0,0,22,47,0,0,0,0,0,0,0.282
493,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0.250597333
494,0,0,0,30.54999924,0,0,0,25.25,44.20000076,0,0,0,0,0,0,0.28169
495,1,0,10,0,0,0,0,40,49,0,0,0,0,0,0,0.281071
496,0,0,0,0,24,0,0,0,0,58.79999924,0,17.20000076,0,0,0,0.281
498,0,0,0,0,28.69999967,0,0,0,0,71.30000033,0,0,0,0,0,0.281
500,0,0,0,37.5,0,0,12.5,0,0,50,0,0,0,0,0,0.281
501,0,70,0,0,0,0,0,0,0,0,0,30,0,0,0,0.281
502,0,0,0,0,24,0,0,0,0,58.79999924,0,17.20000076,0,0,0,0.281
505,0,66.15000153,33.84999847,0,0,0,0,0,0,0,0,0,0,0,0,0.281
506,0,0,0,0,16.79999924,0,0,0,0,53.20000076,0,30,0,0,0,0.281
508,0,80,0,0,0,20,0,0,0,0,0,0,0,0,0,0.280657667
509,0,0,0,0,18.60000038,0,0,0,0,59,0,22.39999962,0,0,0,0.281
513,0,0,0,0,28.69999967,0,0,0,0,71.30000033,0,0,0,0,0,0.281
516,0,0,25,0,0,0,0,12.5,0,62.5,0,0,0,0,0,0.280333333
517,5,0,0,0,0,0,45,0,0,50,0,0,0,0,0,0.281
518,0,91.55000043,8.449999567,0,0,0,0,0,0,0,0,0,0,0,0,0.281
519,0,89.48999957,0,0,0,0,0,10.51000043,0,0,0,0,0,0,0,0.281
522,0,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0.274950333
523,0,93.76999977,0,0,0,6.230000227,0,0,0,0,0,0,0,0,0,0.28031
524,0,70,0,0,0,0,0,30,0,0,0,0,0,0,0,0.274732714
525,26.80268008,0,0,36.28362792,0,0,0,0,0,36.91369201,0,0,0,0,0,0.28
526,0,0,0,50.08032217,0,0,7.138554324,0,7.178714928,35.60240858,0,0,0,0,0,0.28
527,0,0,14.28857107,0,14.28857107,0,0,0,0,71.42285786,0,0,0,0,0,0.28
528,0,0,0,0,0,0,0,33.30000051,0,66.69999949,0,0,0,0,0,0.257142857
529,0,0,0,13.77000046,0,0,37.29000092,0,0,48.93999863,0,0,0,0,0,0.28
530,29.60000038,0,0,29.89999962,0,0,0,0,0,40.5,0,0,0,0,0,0.28
531,28.39999962,0,0,28.89999962,0,0,0,0,0,42.70000076,0,0,0,0,0,0.28
532,0,0,0,37.5,0,0,0,0,50,0,0,12.5,0,0,0,0.28
533,0,0,0,30.5,0,0,0,19.5,47,0,0,0,0,0,3,0.28
534,38,0,0,57,0,0,0,0,0,5,0,0,0,0,0,0.28
535,37,0,0,55.5,0,0,0,0,0,7.5,0,0,0,0,0,0.28
536,0,0,42.40000153,0,0,0,0,0,57.59999847,0,0,0,0,0,0,0.28
537,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0.28
538,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0.28
540,0,0,0,0,0,0,0,20,0,80,0,0,0,0,0,0.223484313
541,0,0,37.5,0,0,0,12.5,0,0,50,0,0,0,0,0,0.28
542,28.29999924,0,0,56.70000076,0,0,0,0,0,15,0,0,0,0,0,0.28
543,5,70,0,0,0,25,0,0,0,0,0,0,0,0,0,0.28
545,0,67.5,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0.28
546,0,0,0,0,0,0,0,0,0,48.38000107,0,0,51.61999893,0,0,0.28
547,28.40000016,0,0,36.00000069,0,0,0,0,0,35.59999915,0,0,0,0,0,0.28
549,0,21.79999965,0,0,0,0,0,28.10000092,0,50.09999943,0,0,0,0,0,0.28
550,8,0,0,0,0,46,0,0,46,0,0,0,0,0,0,0.28
551,35,0,0,52.5,0,0,0,0,0,12.5,0,0,0,0,0,0.28
552,0,11.10000017,0,0,0,0,0,28.70000022,0,60.19999961,0,0,0,0,0,0.28
553,0,0,0,0,0,0,0,33.33000183,0,66.66999817,0,0,0,0,0,0.266689333
556,25,0,0,25,0,0,0,0,0,50,0,0,0,0,0,0.265666667
557,10.39999952,0,19.81999951,0,9.979999447,0,0,10.22000017,0,49.58000136,0,0,0,0,0,0.28
560,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0.250152583
561,38,0,15,47,0,0,0,0,0,0,0,0,0,0,0,0.28
562,33,0,0,49.5,0,0,0,0,0,17.5,0,0,0,0,0,0.28
564,5,55,0,0,0,40,0,0,0,0,0,0,0,0,0,0.28
565,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0.28
568,0,0,0,0,0,0,0,44.43999863,0,55.56000137,0,0,0,0,0,0.28
569,0,0,20.00000038,0,0,0,0,13.33000018,0,66.66999944,0,0,0,0,0,0.273333333
573,31.09999979,0,0,31.20000017,0,0,0,0,0,37.70000004,0,0,0,0,0,0.28
574,32.29999924,0,0,32.5,0,0,0,0,0,35.20000076,0,0,0,0,0,0.28
575,8.24742268,0,19.58762887,0,19.58762887,0,0,0,52.57731959,0,0,0,0,0,0,0.28
576,18.03180412,5.3205323,0,42.76427536,0,0,0,0,14.22142261,18.38183761,0,0,0,0,1.280128002,0.28
578,19.60000001,0,0,45.1999999,0,0,0,0,0,35.20000009,0,0,0,0,0,0.28
580,22.20000076,0,0,41.5,0,0,0,0,0,36.29999924,0,0,0,0,0,0.28
581,0,85,0,0,0,15,0,0,0,0,0,0,0,0,0,0.261
583,8.24742268,0,17.5257732,0,17.5257732,0,0,0,56.70103093,0,0,0,0,0,0,0.28
584,0,0,0,0,10.01000037,40.00999889,4.98000009,0,45.00000064,0,0,0,0,0,0,0.28
585,5.519999902,0,0,16.75999999,0,0,34.90000103,0,0,42.81999908,0,0,0,0,0,0.28
586,0,0,42.40000153,0,0,0,0,0,57.59999847,0,0,0,0,0,0,0.28
589,0,0,0,0,19.92000027,30.2199996,9.880000209,0,39.97999992,0,0,0,0,0,0,0.28
590,36,0,0,54,0,0,0,0,0,10,0,0,0,0,0,0.28
592,0,0,35.59999847,0,0,0,0,0,64.40000153,0,0,0,0,0,0,0.28
593,25,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0.28
594,4.12371134,0,19.38144251,0,19.38144251,0,0,0,57.11340363,0,0,0,0,0,0,0.28
599,27.10000038,0,0,27.60000038,0,0,0,0,0,45.29999924,0,0,0,0,0,0.28
601,15.43355566,0,0,0,0,0,23.43766054,0,0,61.1287838,0,0,0,0,0,0.28
603,20,0,0,30,0,0,0,0,0,50,0,0,0,0,0,0.28
604,0,32.5,35,0,0,0,0,0,0,32.5,0,0,0,0,0,0.2795
605,33.09999847,0,0,33.70000076,0,0,0,0,0,33.20000076,0,0,0,0,0,0.28
606,28.29999924,0,0,56.70000076,0,0,0,0,0,15,0,0,0,0,0,0.28
608,9.600000473,0,0,13.52999986,0,0,35.20999942,0,0,41.66000024,0,0,0,0,0,0.28
609,0,13.8199996,0,27.90999965,0,0,0,24.03000051,3.049999931,31.19000031,0,0,0,0,0,0.28
611,0,0,0,0,0,0,0,11.10999934,0,55.55999978,0,33.33000088,0,0,0,0.28
613,0,0,0,0,0,0,0,0,0,48.38000107,0,0,51.61999893,0,0,0.28
615,12.37113402,0,0,0,0,15.46391753,15.46391753,0,56.70103093,0,0,0,0,0,0,0.28
617,0,0,0,0,0,0,0,11.10999934,0,55.55999978,0,33.33000088,0,0,0,0.28
618,9.600000564,0,0,13.52000072,0,0,35.20999975,0,0,41.66999897,0,0,0,0,0,0.28
620,0.270703848,0,0,44.004412,0,0,0,4.632043318,5.053138252,46.03970258,0,0,0,0,0,0.28
621,5.519999797,0,0,16.74999944,0,0,34.90000036,0,0,42.8300004,0,0,0,0,0,0.28
622,0,97.80000002,0,0,0,2.199999979,0,0,0,0,0,0,0,0,0,0.28
623,27.1499997,0,0,57.68000047,0,0,6.989999791,0,0,7.980000042,0,0,0,0,0,0.28
624,27.1499997,0,0,57.68000047,0,0,6.98999979,0,0,7.980000041,0,0,0,0,0,0.28
625,7.560000006,16.61000075,12.5699998,0,0,0,0,0,0,62.86999946,0,0,0,0,0,0.28
627,0,0,0,40,0,0,0,15,45,0,0,0,0,0,0,0.279802
629,0,76,0,0,0,24,0,0,0,0,0,0,0,0,0,0.279245
630,0,0,0,0,13.39999987,0,0,0,0,56.59999955,0,30.00000057,0,0,0,0.279
632,8.609999904,0,0,16.62999964,0,0,31.20999997,0,0,43.55000049,0,0,0,0,0,0.279
633,0,0,0,52.5,0,0,0,0,47.5,0,0,0,0,0,0,0.279
634,0,0,0,0,0,0,48.5,0,0,51.5,0,0,0,0,0,0.279
637,0,94.5,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0.279
640,0,69,0,0,0,0,0,31,0,0,0,0,0,0,0,0.279
642,0,0,0,30.5,0,0,0,16.5,47,0,0,0,0,0,6,0.279
643,2.619999911,0,0,16.67000024,0,0,36.29999958,0,0,44.41000027,0,0,0,0,0,0.279
644,2.610260946,0,0,16.6716674,0,0,36.30362994,0,0,44.41444171,0,0,0,0,0,0.279
646,8.609999575,0,0,16.629999,0,0,31.20000047,0,0,43.56000096,0,0,0,0,0,0.279
648,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0.279
649,0,0,0,30.5,0,0,0,21,47,0,0,0,0,0,1.5,0.279
651,0,0,0,0,13.39999988,0,0,0,0,56.59999955,0,30.00000057,0,0,0,0.279
652,0,30.30303019,0,0,0,0,0,39.39393962,0,30.30303019,0,0,0,0,0,0.278881
653,0,97.88000005,0,0,0,2.119999946,0,0,0,0,0,0,0,0,0,0.278626
654,0,0,0,34.37000024,0,0,0,40.1699997,25.46000006,0,0,0,0,0,0,0.27825
655,0,0,0,34.41999817,0,0,0,39.58000183,25.5,0,0,0,0,0,0,0.27825
656,0,43.47999996,0,0,13.04000009,0,0,0,0,43.47999996,0,0,0,0,0,0.278474
657,6,0,0,32.79999924,0,0,0,0,0,61.20000076,0,0,0,0,0,0.278
659,6.010000114,0,0,32.79000029,0,0,0,0,0,61.19999959,0,0,0,0,0,0.278
660,18.70000076,0,0,37.5,0,0,0,0,12.5,31.29999924,0,0,0,0,0,0.278
661,3.230000004,0,0,19.85000029,0,0,31.21999916,0,0,45.70000055,0,0,0,0,0,0.278
662,0,87,0,0,0,0,0,13,0,0,0,0,0,0,0,0.278
663,0,0,0,0,0,0,25,0,0,50,0,25,0,0,0,0.278
665,0,0,0,30.5,0,0,0,22.5,47,0,0,0,0,0,0,0.278
666,0,0,0,0,0,0,0,0,85.98000008,0,0,0,0,14.01999992,0,0.278
669,3.240000002,0,0,19.84000011,0,0,31.21999924,0,0,45.70000065,0,0,0,0,0,0.278
672,0,95.80000031,0,0,0,4.199999689,0,0,0,0,0,0,0,0,0,0.278
674,0,0,0,0,0,0,0,0,49.8549855,0,0,0,0,49.8549855,0,0.278
676,0,79.59999999,0,0,0,0,0,19.9,0,0,0,0,0,0,0,0.278
678,0,0,0,20.00000038,0,0,0,25.55999995,6.000000114,48.43999955,0,0,0,0,0,0.277778
679,0,96.80000005,0,0,0,0,0,3.199999949,0,0,0,0,0,0,0,0.277778
680,0,33,0,0,0,0,5,62,0,0,0,0,0,0,0,0.277705
682,0,66.69999949,0,0,0,0,0,33.30000051,0,0,0,0,0,0,0,0.2771
684,0,93.80000037,0,0,0,6.199999632,0,0,0,0,0,0,0,0,0,0.277
685,0,0,0,0,0,0,0,0,29.94999962,0,0,0,0,70.05000038,0,0.277
686,0,0,0,0,17.60000038,0,0,0,0,55.79999924,0,26.60000038,0,0,0,0.277
687,0,83.70000014,0,0,0,16.29999986,0,0,0,0,0,0,0,0,0,0.277
688,0,0,0,0,17.60000038,0,0,0,0,55.79999924,0,26.60000038,0,0,0,0.277
689,0,67.90000153,32.09999847,0,0,0,0,0,0,0,0,0,0,0,0,0.277
690,0,0,0,25,0,0,25,0,0,50,0,0,0,0,0,0.277
691,21,0,0,5,0,0,25,0,0,49,0,0,0,0,0,0.277
692,0,0,0,0,19.60000076,0,0,0,0,62.09999966,0,18.29999959,0,0,0,0.277
693,0,48,0,0,0,52,0,0,0,0,0,0,0,0,0,0.275597
694,0,0,0,25,0,0,0,0,50,0,0,25,0,0,0,0.277
695,0,0,0,0,10,40,0,0,50,0,0,0,0,0,0,0.2745
696,0,79.80000001,0,0,0,20.19999999,0,0,0,0,0,0,0,0,0,0.277
697,0,0,0,0,0,0,0,0,29.94999962,0,0,0,0,70.05000038,0,0.277
701,6.610000165,0,0,19.69000063,0,0,27.58000006,0,0,46.11999915,0,0,0,0,0,0.277
702,0,81.70000006,0,0,0,18.29999994,0,0,0,0,0,0,0,0,0,0.277
704,0,0,0,0,26.5,0,0,0,0,65,0,8.5,0,0,0,0.277
707,2.599999917,43.54999944,0,0,0,0,0,18.85000047,0,0,0,0,0,35.00000017,0,0.257803
708,11.5,0,0,16.70999908,0,0,29.27000046,0,0,42.52000046,0,0,0,0,0,0.277
713,11.48885086,0,0,16.71832744,0,0,29.27707291,0,0,42.51574879,0,0,0,0,0,0.277
714,0,0,0,0,14.00000027,0,0,0,0,59.59999961,0,26.40000012,0,0,0,0.277
717,4.770381538,27.94223549,31.23249766,1.670133542,0,0,0,0.450035984,0,33.90271322,0,0,0,0,0,0.276918
718,0,0,0,24.98999929,0,0,24.54000045,0,0,50.47000026,0,0,0,0,0,0.276
719,16.38999975,3.599999985,0,0.04,0.03,0,2.530000028,16.58000029,2.630000173,58.09999977,0.100000004,0,0,0,0,0.276
720,0,0,0,0,0,50.14000082,9.939999865,0,39.91999931,0,0,0,0,0,0,0.276
723,14.31000056,0,0,18.85000056,0,0,25.14999986,0,0,41.68999903,0,0,0,0,0,0.276
724,0,0,0,0,0,0,0,0,31.5,0,0,0,0,68.5,0,0.276
725,0,0,0,50,0,0,0,0,45,5,0,0,0,0,0,0.276
726,0,77.80000008,0,0,0,22.19999992,0,0,0,0,0,0,0,0,0,0.276
727,0,0,0,46.25,0,0,0,0,46.25,7.5,0,0,0,0,0,0.276
728,0,0,25,0,0,0,0,0,50,0,0,0,0,25,0,0.276
734,0,0,0,0,0,50.13000155,9.949999904,0,39.91999855,0,0,0,0,0,0,0.276
736,0,85.6999994,0,0,0,14.3000006,0,0,0,0,0,0,0,0,0,0.276
737,0,91.69999957,0,0,0,8.300000428,0,0,0,0,0,0,0,0,0,0.276
738,2.799999932,46.90000119,0,0,0,0,0,20.29999909,0,0,0,0,0,29.99999979,0,0.256117
739,0,44,0,0,0,56,0,0,0,0,0,0,0,0,0,0.275862
740,0,81.79999993,0,0,0,18.20000007,0,0,0,0,0,0,0,0,0,0.27556
741,0,72,0,0,0,28,0,0,0,0,0,0,0,0,0,0.27541
742,0,75.84999992,0,0,0,24.15000008,0,0,0,0,0,0,0,0,0,0.275357
743,0,41,0,0,0,0,5,54,0,0,0,0,0,0,0,0.275338
745,0,76.90000006,0,0,0,0,0,23.09999994,0,0,0,0,0,0,0,0.275
746,0,66.69999949,0,33.30000051,0,0,0,0,0,0,0,0,0,0,0,0.275
748,3.529647091,0,0,21.8778119,0,0,26.65733475,0,0,47.93520625,0,0,0,0,0,0.275
749,3.829999875,23.75999993,0,0,0,0,0,0,9.890000219,62.44999998,0.069999999,0,0,0,0,0.275
751,2.5,0,0,48.75,0,0,0,0,48.75,0,0,0,0,0,0,0.26925
752,0,0,0,0,26.90000013,0,0,0,0,73.09999987,0,0,0,0,0,0.275
753,7.459999967,0,0,21.37000064,0,0,23.5799997,0,0,47.5899997,0,0,0,0,0,0.275
754,0,0,0,42.60574035,0,0,0,0,47.36526275,10.02899691,0,0,0,0,0,0.275
756,0,0,0,42.5,0,0,0,0,47.5,10,0,0,0,0,0,0.275
757,7.449254938,0,0,21.37786153,0,0,23.58764156,0,0,47.58524197,0,0,0,0,0,0.275
759,0,0,0,30.88999998,0,0,0,24.74000024,44.11999977,0,0,0,0,0,0.250000005,0.275
760,3.529999997,0,0,21.87999932,0,0,26.66000004,0,0,47.93000065,0,0,0,0,0,0.275
761,0,87.60000014,0,0,0,12.39999986,0,0,0,0,0,0,0,0,0,0.275
765,9.970000172,0,0,19.61000042,0,0,24.87999892,0,0,45.54000048,0,0,0,0,0,0.275
767,15,0,0,20,0,0,15,0,0,50,0,0,0,0,0,0.275
768,0,0,0,0,0,0,0,12.5,0,62.5,0,0,0,25,0,0.271333333
770,0,73.80000024,0,0,0,26.19999976,0,0,0,0,0,0,0,0,0,0.274991
771,0,71.87999862,0,0,0,28.12000138,0,0,0,0,0,0,0,0,0,0.274252
773,0,70,0,0,0,0,5,25,0,0,0,0,0,0,0,0.274175
774,13.69863005,0,0,19.25807456,0,0,21.35786498,0,0,45.68543041,0,0,0,0,0,0.274
775,0,0,0,30.57999978,0,0,0,24.12000072,44.31999948,0,0,0,0,0,0.980000014,0.274
776,11.5299994,0,0,21.53000007,0,0,19.86000004,0,0,47.08000048,0,0,0,0,0,0.274
777,0,0,33.33000183,0,0,0,0,0,0,66.66999817,0,0,0,0,0,0.274
778,0,0,0,0,0,0,0,0,49,0,0,51,0,0,0,0.274
779,0,0,0,0,0,0,0,12.5,0,62.5,0,25,0,0,0,0.271333333
780,0,0,33.33000183,0,0,0,0,0,0,66.66999817,0,0,0,0,0,0.274
781,0.891961173,2.71642729,7.855339917,13.10574807,0.027366991,15.25456352,0.790601924,6.091689638,0.023312622,53.20345876,0,0,0,0.039530098,0,0.274
784,60,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0.274
785,0,70.19999963,0,0,0,0,0,29.80000037,0,0,0,0,0,0,0,0.274
787,11.52999962,0,0,21.52000025,0,0,19.86000042,0,0,47.0899997,0,0,0,0,0,0.274
791,0,89.60000018,0,0,0,10.39999982,0,0,0,0,0,0,0,0,0,0.274
792,0,98.12999994,1.870000056,0,0,0,0,0,0,0,0,0,0,0,0,0.274
793,13.69999994,0,0,19.26000041,0,0,21.35000059,0,0,45.68999906,0,0,0,0,0,0.274
794,0,66.55000204,0,0,0,33.34999796,0,0,0,0,0,0,0,0,0,0.2405
797,0,88,0,0,0,12,0,0,0,0,0,0,0,0,0,0.273885
798,0,84,0,0,0,0,5,11,0,0,0,0,0,0,0,0.273748
799,0,62,0,0,0,0,5,33,0,0,0,0,0,0,0,0.2737
800,0,31.25,0,0,0,0,0,37.5,0,31.25,0,0,0,0,0,0.273453
801,0,0,16.66833352,0,0,0,0,16.66833352,0,66.66333295,0,0,0,0,0,0.273437
803,0,0,0,47.16000075,0,0,0,0,50.25999928,2.579999973,0,0,0,0,0,0.273
804,7,0,0,46.5,0,0,0,0,46.5,0,0,0,0,0,0,0.2675
805,0,0,0,48.75,0,0,0,0,48.75,2.5,0,0,0,0,0,0.273
809,0,0,0,47.5,0,0,0,0,42.5,10,0,0,0,0,0,0.273
810,0,0,0,12.5,0,0,0,0,50,0,0,37.5,0,0,0,0.273
812,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0.266444444
813,0,75.80000016,0,0,0,24.19999984,0,0,0,0,0,0,0,0,0,0.273
815,3,50.25,0,0,0,0,0,21.75,0,0,0,0,0,25,0,0.2617835
818,0,0,0,0,0,0,12.5,0,50,0,0,37.5,0,0,0,0.273
820,0,0,20,0,0,0,0,0,50,0,0,0,0,30,0,0.273
823,3.970000076,0,0,25.09000045,0,0,21.29999949,0,0,49.63999998,0,0,0,0,0,0.273
824,10.0289971,0,0,0,29.97700263,19.9880015,0,0,40.00599877,0,0,0,0,0,0,0.273
828,0,91.72000035,0,0,0,0,0,8.279999654,0,0,0,0,0,0,0,0.273
829,3.96,0,0,25.08999991,0,0,21.29999903,0,0,49.65000105,0,0,0,0,0,0.273
831,10,0,0,0,0,33.29999924,0,0,0,56.70000076,0,0,0,0,0,0.272727
832,17.53076003,0,0,0,0,0,26.59585695,0,0,55.87338302,0,0,0,0,0,0.272727
833,0,74,0,0,0,26,0,0,0,0,0,0,0,0,0,0.272727
834,0,0,0,0,25,0,0,0,0,75,0,0,0,0,0,0.224558
835,9.949999809,0,0,0,14.93999958,35.18000031,0,0,39.93000031,0,0,0,0,0,0,0.272
836,25.4000001,49.59999942,0,0,0,0,0,0,0,0,0,25.00000048,0,0,0,0.272
837,0,0,0,47.5,0,0,0,0,47.5,5,0,0,0,0,0,0.272
838,0,77.19999989,0,0,0,0,0,22.80000011,0,0,0,0,0,0,0,0.272
839,0,0,0,45,0,0,0,0,45,10,0,0,0,0,0,0.272
841,0,65.81999969,34.18000031,0,0,0,0,0,0,0,0,0,0,0,0,0.272
843,0,95.51999983,4.480000169,0,0,0,0,0,0,0,0,0,0,0,0,0.272
845,0,0,0,30.7099996,0,0,0,24.54999965,44.25000074,0,0,0,0,0,0.490000018,0.272
846,0,77.19999989,0,0,0,0,0,22.80000011,0,0,0,0,0,0,0,0.272
848,10.68999978,0,0,24.52000093,0,0,14.43999986,0,0,50.34999943,0,0,0,0,0,0.272
858,0,53,0,0,0,47,0,0,0,0,0,0,0,0,0,0.272
859,0,0,0,7.680767813,0,0,39.22392314,0,0,53.09530905,0,0,0,0,0,0.272
860,0,0,0,30.62000011,0,0,0,24.42999972,44.22000017,0,0,0,0,0,0.730000002,0.272
861,10.68999978,0,0,24.5100007,0,0,14.45000009,0,0,50.34999943,0,0,0,0,0,0.272
862,16.23999977,0,0,21.38999939,0,0,15.07999992,0,0,47.29000092,0,0,0,0,0,0.272
863,3.169683098,9.769023524,24.86751401,5.819418211,0,0,0,0,0,51.61483728,0,0,0,4.659533879,0,0.271793
864,0,82,0,0,0,18,0,0,0,0,0,0,0,0,0,0.271635
868,0,20,33.29999924,0,0,0,0,0,46.70000076,0,0,0,0,0,0,0.271111
869,0,35,30,0,0,0,0,0,0,35,0,0,0,0,0,0.271
871,0,0,0,0,5,45,0,0,50,0,0,0,0,0,0,0.271
872,0,0,16.66833353,0,0,0,0,0,0,66.66333295,0,16.66833353,0,0,0,0.271
873,0,0,0,0,0,0,0,0,51,0,0,49,0,0,0,0.271
875,0,72.69999972,0,0,0,0,0,27.30000028,0,0,0,0,0,0,0,0.271
876,8.389161488,0,0,25.5174489,0,0,16.74832529,0,0,49.34506433,0,0,0,0,0,0.271
877,0,0,16.66999944,0,0,0,0,0,0,66.66000112,0,16.66999944,0,0,0,0.271
879,0,0,16.66833352,0,0,0,0,0,0,66.66333295,0,16.66833352,0,0,0,0.271
880,0,84.60000009,0,0,0,0,0,15.39999991,0,0,0,0,0,0,0,0.271
882,0,0,0,0,9.939999486,40.11000023,9.979999447,0,39.97000084,0,0,0,0,0,0,0.271
884,0,0,30,0,0,0,0,0,0,70,0,0,0,0,0,0.271
885,3.200000071,53.59999886,0,0,0,0,0,23.20000093,0,0,0,0,0,20.00000014,0,0.254243
886,0,0,0,30,12,0,12,0,0,46,0,0,0,0,0,0.271
888,8.390000423,0,0,25.51000047,0,0,16.75000016,0,0,49.34999894,0,0,0,0,0,0.271
893,0,78.59999997,0,0,0,0,0,21.40000003,0,0,0,0,0,0,0,0.271
895,15.60000008,0,0,37.49999928,0,0,0,0,12.49999976,34.40000087,0,0,0,0,0,0.271
896,0,79.5,0,0,0,20,0,0,0,0,0,0,0,0,0,0.271
897,2.000000076,0,0,0,0,0,0,33.30000051,0,64.69999942,0,0,0,0,0,0.270833
898,0,71,0,0,0,0,0,29,0,0,0,0,0,0,0,0.270833
901,0,0,0,0,0,0,12.5,37.5,0,50,0,0,0,0,0,0.27027
902,0,77,0,0,0,0,5,18,0,0,0,0,0,0,0,0.270216
903,22.20000076,0,0,0,0,0,22.20000076,0,0,55.59999848,0,0,0,0,0,0.27
904,0,0,0,0,14.28857107,0,0,0,0,71.42285786,0,0,0,14.28857107,0,0.27
905,3.400000079,56.95000049,0,0,0,0,0,24.6499995,0,0,0,0,0,14.99999993,0,0.2554995
906,0,0,0,0,0,50.70000076,0,0,49.29999924,0,0,0,0,0,0,0.27
907,3.599999922,60.29999952,0,0,0,0,0,26.10000051,0,0,0,0,0,10.00000005,0,0.253979
908,0,0,0,25.01805406,0,0,0,24.60538552,2.991849863,47.38471055,0,0,0,0,0,0.27
909,10.14999962,0,10.60999966,0,14.85000038,0,0,15.05000019,0,49.34000015,0,0,0,0,0,0.27
910,4.12371134,0,15.46391753,0,15.46391753,0,0,0,60.82474227,4.12371134,0,0,0,0,0,0.27
911,17,0,2,4,0,11,23,1,0,38,0,4,0,0,0,0.27
912,0,0,0,27.0599994,0,0,0,23.73999971,3.069999926,46.13000096,0,0,0,0,0,0.27
913,0,59.99999886,0,0,0,0,0,33.33000119,0,6.669999949,0,0,0,0,0,0.27
914,0,73.80000024,0,0,0,26.19999976,0,0,0,0,0,0,0,0,0,0.27
915,0,0,0,25,0,0,0,12.5,0,62.5,0,0,0,0,0,0.262666667
916,10,0,0,30,0,0,0,0,0,60,0,0,0,0,0,0.27
917,0,0,0,32.09000023,0,0,0,17.2000008,2.58999992,48.11999905,0,0,0,0,0,0.255
918,0,8.24742268,15.46391753,0,15.46391753,0,0,0,60.82474227,0,0,0,0,0,0,0.27
919,0,0,0,0,0,0,57.5,0,42.5,0,0,0,0,0,0,0.27
920,15.21000004,0,15.27999973,0,14.25,0,0,15.14999962,0,40.11000061,0,0,0,0,0,0.27
921,0,0,15.46391753,0,15.46391753,0,0,0,69.07216495,0,0,0,0,0,0,0.27
923,0,10,0,0,0,45,0,0,45,0,0,0,0,0,0,0.27
924,0,0,0,50.59000015,0,0,0,0,49.40999985,0,0,0,0,0,0,0.27
925,24.5,0,0,24.70000076,0,0,0,0,0,50.79999924,0,0,0,0,0,0.27
926,5,0,0,47.5,0,0,0,0,47.5,0,0,0,0,0,0,0.26525
928,8.159999847,59.72999954,0,0,0,0,0,0,0,0,0,32.11000061,0,0,0,0.27
